epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4089.79,0.9186,0.92156,1.27261,0.90625,0.77951,0.88483,0.64134,1.02508,0.78303,1.34804,0.000539275,0.000539275,0.000539275
43,4189.35,0.91082,0.90316,1.26794,0.87395,0.79346,0.88399,0.64578,1.01283,0.76676,1.34405,0.000511769,0.000511769,0.000511769
44,4287.58,0.9181,0.92869,1.27567,0.89085,0.79509,0.88748,0.64673,1.01356,0.75418,1.34412,0.000484263,0.000484263,0.000484263
45,4386.72,0.90923,0.89521,1.27005,0.8899,0.80617,0.89766,0.65204,1.00452,0.75128,1.33594,0.000456758,0.000456758,0.000456758
46,4486.03,0.9103,0.89216,1.26858,0.89366,0.81923,0.90229,0.65634,0.99286,0.72176,1.31829,0.000429253,0.000429253,0.000429253
47,4586.31,0.90188,0.86544,1.26053,0.87184,0.80965,0.89453,0.65896,0.99225,0.73271,1.33315,0.000401747,0.000401747,0.000401747
48,4690.46,0.89376,0.86639,1.25795,0.87716,0.82121,0.90382,0.66302,0.98883,0.70418,1.32013,0.000374242,0.000374242,0.000374242
49,4791.08,0.88307,0.85346,1.25516,0.85409,0.83541,0.90033,0.66951,0.9769,0.71102,1.30539,0.000346736,0.000346736,0.000346736
50,4886.61,0.86677,0.82307,1.23928,0.88967,0.81083,0.90564,0.66952,0.97913,0.69874,1.30735,0.000319231,0.000319231,0.000319231
51,4981.39,0.81368,0.64599,1.21637,0.90611,0.80899,0.90771,0.67121,0.97317,0.68562,1.30058,0.000291725,0.000291725,0.000291725
52,5074.39,0.80422,0.62614,1.21209,0.89389,0.82615,0.90573,0.67602,0.9706,0.68611,1.30489,0.00026422,0.00026422,0.00026422
53,5167.06,0.79077,0.60739,1.19777,0.90233,0.81588,0.91,0.67489,0.95962,0.68096,1.2967,0.000236714,0.000236714,0.000236714
54,5260.95,0.78079,0.59332,1.1923,0.91102,0.82773,0.91477,0.68097,0.95107,0.67123,1.28257,0.000209209,0.000209209,0.000209209
55,5353.95,0.77367,0.5787,1.19145,0.91003,0.82717,0.91191,0.68092,0.94935,0.66791,1.2791,0.000181703,0.000181703,0.000181703
56,5446.68,0.75579,0.56012,1.16658,0.90428,0.83625,0.9145,0.68436,0.94597,0.66451,1.27783,0.000154198,0.000154198,0.000154198
57,5539.84,0.74876,0.55757,1.16785,0.8835,0.8537,0.91611,0.68759,0.94119,0.66011,1.28094,0.000126692,0.000126692,0.000126692
58,5632.23,0.74523,0.54265,1.16088,0.88646,0.85353,0.9159,0.68938,0.94234,0.65417,1.27896,9.91865e-05,9.91865e-05,9.91865e-05
59,5724.42,0.73224,0.53625,1.15295,0.87368,0.86368,0.91574,0.69016,0.93428,0.64528,1.27575,7.1681e-05,7.1681e-05,7.1681e-05
60,5817.57,0.72687,0.52134,1.14223,0.88849,0.8532,0.91729,0.69051,0.93611,0.6499,1.27397,4.41755e-05,4.41755e-05,4.41755e-05
