epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,185.548,1.26239,1.06235,1.3641,0.56647,0.53267,0.51548,0.29791,1.68853,1.60884,1.79136,0.00130393,0.00130393,0.00130393
24,192.861,1.22337,1.07015,1.36868,0.57371,0.6069,0.61165,0.33689,1.58948,1.64228,1.82192,0.00128742,0.00128742,0.00128742
25,200.918,1.18735,0.948,1.32444,0.47225,0.60455,0.55767,0.31017,1.60764,1.69926,1.76675,0.00127092,0.00127092,0.00127092
26,207.957,1.20775,1.0043,1.37037,0.48778,0.63602,0.5941,0.34678,1.52143,1.51969,1.75068,0.00125442,0.00125442,0.00125442
27,215.952,1.20217,0.93677,1.3441,0.69933,0.53626,0.60171,0.33749,1.75125,1.70853,1.89768,0.00123791,0.00123791,0.00123791
28,223.98,1.16091,0.96598,1.34776,0.56659,0.53002,0.54873,0.28285,2.00839,1.77314,2.05695,0.00122141,0.00122141,0.00122141
29,231.19,1.17995,0.9808,1.32246,0.68118,0.55369,0.61534,0.31702,1.77813,1.58408,1.87067,0.00120491,0.00120491,0.00120491
30,239.264,1.20113,0.99855,1.33623,0.66512,0.49806,0.56316,0.32072,1.66247,1.73444,1.7668,0.0011884,0.0011884,0.0011884
31,246.343,1.14678,0.93168,1.31798,0.64129,0.57143,0.6317,0.32238,1.63058,1.53174,1.75339,0.0011719,0.0011719,0.0011719
32,254.374,1.13986,0.94833,1.30687,0.66416,0.65157,0.63466,0.36577,1.46488,1.54653,1.65401,0.0011554,0.0011554,0.0011554
33,262.25,1.07947,0.84983,1.25573,0.64636,0.64458,0.63679,0.36708,1.5698,1.47243,1.7674,0.00113889,0.00113889,0.00113889
34,269.781,1.08234,0.87271,1.24483,0.58072,0.692,0.61673,0.35478,1.42966,1.52076,1.57341,0.00112239,0.00112239,0.00112239
35,277.74,1.11347,0.87901,1.24909,0.56114,0.77765,0.61738,0.34988,1.39064,1.52907,1.52603,0.00110589,0.00110589,0.00110589
36,284.901,1.0984,0.88011,1.2521,0.66051,0.48221,0.56768,0.33207,1.38424,1.97366,1.55407,0.00108938,0.00108938,0.00108938
37,292.642,1.10962,0.88686,1.28766,0.58934,0.70791,0.60212,0.36737,1.35038,1.64923,1.51289,0.00107288,0.00107288,0.00107288
38,300.313,1.05498,0.84815,1.22165,0.5742,0.75089,0.6168,0.365,1.52064,1.43388,1.62158,0.00105638,0.00105638,0.00105638
39,307.898,1.09418,0.85777,1.25424,0.68457,0.63925,0.63848,0.38505,1.49569,1.4818,1.63457,0.00103987,0.00103987,0.00103987
