epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,261.338,1.19643,1.40703,1.27411,0.6306,0.70727,0.67006,0.45053,1.21335,1.35179,1.27808,0.00120265,0.00120265,0.00120265
18,275.138,1.1961,1.36481,1.26919,0.44729,0.64578,0.63277,0.38293,1.38918,1.96523,1.39687,0.0011885,0.0011885,0.0011885
19,288.919,1.21047,1.37248,1.2772,0.61134,0.65491,0.70481,0.44331,1.31598,1.4079,1.32719,0.00117435,0.00117435,0.00117435
20,303.172,1.1666,1.31236,1.23398,0.56279,0.53922,0.55699,0.32043,1.37001,1.66187,1.35739,0.00116021,0.00116021,0.00116021
21,317.437,1.15669,1.2832,1.24131,0.62643,0.59006,0.65926,0.40768,1.26789,1.36524,1.30721,0.00114606,0.00114606,0.00114606
22,331.764,1.16106,1.3187,1.26875,0.74606,0.65726,0.76528,0.45852,1.29168,1.36854,1.30793,0.00113191,0.00113191,0.00113191
23,346.147,1.17039,1.28217,1.24899,0.64231,0.5549,0.64739,0.40595,1.23965,1.51437,1.30087,0.00111776,0.00111776,0.00111776
24,359.735,1.16545,1.2356,1.24071,0.63288,0.53139,0.58556,0.38452,1.22792,1.59128,1.28335,0.00110362,0.00110362,0.00110362
25,373.404,1.12064,1.17397,1.22057,0.68555,0.67029,0.73197,0.48084,1.24575,1.28398,1.29467,0.00108947,0.00108947,0.00108947
26,387.188,1.12297,1.1451,1.22107,0.77353,0.73646,0.79614,0.52001,1.22534,1.12829,1.26032,0.00107532,0.00107532,0.00107532
27,400.98,1.17256,1.1589,1.25138,0.69666,0.63051,0.69952,0.42225,1.35665,1.40638,1.3762,0.00106118,0.00106118,0.00106118
28,414.804,1.1589,1.16078,1.24906,0.55597,0.6766,0.68048,0.41473,1.2741,1.46945,1.32889,0.00104703,0.00104703,0.00104703
29,428.352,1.09394,1.16936,1.21524,0.71936,0.5857,0.63826,0.43112,1.17137,1.31906,1.23821,0.00103288,0.00103288,0.00103288
30,441.784,1.1166,1.12644,1.21783,0.50804,0.65759,0.5584,0.32864,1.29307,1.48601,1.35962,0.00101873,0.00101873,0.00101873
31,455.627,1.15249,1.14355,1.23343,0.65308,0.61372,0.6433,0.42813,1.21799,1.59527,1.30433,0.00100459,0.00100459,0.00100459
32,469.515,1.06981,1.13597,1.21576,0.70866,0.53531,0.55734,0.36582,1.25549,1.90294,1.34971,0.00099044,0.00099044,0.00099044
33,483.224,1.08208,1.09076,1.20573,0.67679,0.55745,0.63282,0.40687,1.20628,1.35118,1.27111,0.000976293,0.000976293,0.000976293
34,496.74,1.04924,1.04449,1.1997,0.63615,0.75767,0.72331,0.47288,1.19592,1.19445,1.28924,0.000962146,0.000962146,0.000962146
35,510.331,1.04032,1.03709,1.17944,0.64325,0.72886,0.74135,0.47664,1.29477,1.1925,1.37725,0.000947999,0.000947999,0.000947999
36,523.956,1.06139,1.04914,1.19569,0.78506,0.67268,0.72922,0.50366,1.19018,1.10229,1.26501,0.000933851,0.000933851,0.000933851
37,537.787,1.03279,1.03277,1.18025,0.66403,0.70596,0.71081,0.46114,1.21297,1.19467,1.31119,0.000919704,0.000919704,0.000919704
38,551.955,1.04591,1.05821,1.20579,0.81062,0.65508,0.77456,0.52078,1.18064,1.15425,1.29087,0.000905557,0.000905557,0.000905557
39,565.889,1.02349,0.98642,1.18007,0.78219,0.75305,0.80583,0.53921,1.23567,1.05444,1.33618,0.00089141,0.00089141,0.00089141
40,580.051,1.02242,0.9847,1.19176,0.85122,0.65393,0.75975,0.50164,1.1777,1.07867,1.29725,0.000877263,0.000877263,0.000877263
41,594.43,1.04866,1.03004,1.18721,0.80655,0.72203,0.78562,0.48029,1.27721,1.0611,1.36776,0.000863116,0.000863116,0.000863116
42,608.678,1.0127,0.97993,1.17647,0.64848,0.71938,0.68545,0.43593,1.20339,1.10608,1.31387,0.000848969,0.000848969,0.000848969
43,623.787,1.01969,0.98999,1.18941,0.67064,0.66881,0.75426,0.4806,1.25501,1.09216,1.363,0.000834822,0.000834822,0.000834822
44,637.944,0.98866,0.92251,1.16695,0.81747,0.72727,0.72631,0.487,1.28873,1.03485,1.34106,0.000820675,0.000820675,0.000820675
45,651.777,0.98451,0.94338,1.15307,0.84389,0.6316,0.68453,0.46503,1.21151,1.33101,1.33068,0.000806528,0.000806528,0.000806528
46,665.469,0.99607,0.97006,1.16915,0.76706,0.64152,0.73233,0.48392,1.18871,1.06128,1.28896,0.00079238,0.00079238,0.00079238
47,679.224,1.00829,0.91001,1.17352,0.66259,0.70133,0.69925,0.45387,1.17662,1.18853,1.24391,0.000778233,0.000778233,0.000778233
48,693.302,0.99182,0.93537,1.14037,0.6923,0.68996,0.70107,0.46684,1.13891,1.12411,1.23772,0.000764086,0.000764086,0.000764086
49,707.301,0.99226,0.90832,1.15642,0.77659,0.63994,0.73747,0.50974,1.14435,1.11517,1.23693,0.000749939,0.000749939,0.000749939
50,721.016,0.98228,0.92049,1.15764,0.78773,0.70611,0.73473,0.49984,1.22125,1.03454,1.28039,0.000735792,0.000735792,0.000735792
51,734.791,0.96686,0.87282,1.13756,0.73561,0.65007,0.67435,0.47029,1.2175,1.16159,1.29047,0.000721645,0.000721645,0.000721645
52,748.779,0.94667,0.91144,1.14835,0.67685,0.68353,0.68844,0.4428,1.16839,1.1324,1.27777,0.000707498,0.000707498,0.000707498
53,762.67,0.92276,0.83406,1.12949,0.63423,0.71582,0.69347,0.46746,1.21231,1.17671,1.31498,0.000693351,0.000693351,0.000693351
54,776.093,0.9358,0.89322,1.14522,0.75341,0.66632,0.7379,0.47749,1.25105,1.0554,1.36083,0.000679204,0.000679204,0.000679204
55,789.876,0.93235,0.86541,1.12689,0.6345,0.6906,0.68901,0.45413,1.24151,1.184,1.32403,0.000665057,0.000665057,0.000665057
56,803.778,0.90179,0.8446,1.11453,0.68754,0.72899,0.74035,0.44624,1.24095,1.04867,1.29728,0.000650909,0.000650909,0.000650909
57,817.603,0.90394,0.79549,1.13781,0.69314,0.67295,0.73928,0.49655,1.20223,1.10655,1.26097,0.000636762,0.000636762,0.000636762
58,831.439,0.93926,0.81033,1.12369,0.68186,0.69232,0.71019,0.46842,1.22894,1.09915,1.31524,0.000622615,0.000622615,0.000622615
59,845.502,0.91303,0.8118,1.13358,0.79121,0.70487,0.74296,0.48108,1.22329,1.03283,1.31611,0.000608468,0.000608468,0.000608468
60,859.727,0.93119,0.81074,1.13377,0.75945,0.66608,0.73465,0.4955,1.21423,1.07388,1.30196,0.000594321,0.000594321,0.000594321
61,873.768,0.91969,0.83003,1.11762,0.66842,0.65877,0.68641,0.47906,1.21429,1.14967,1.27098,0.000580174,0.000580174,0.000580174
62,887.851,0.91861,0.84466,1.12299,0.73151,0.58544,0.61797,0.42838,1.24537,1.38566,1.30757,0.000566027,0.000566027,0.000566027
63,902.1,0.9202,0.82322,1.11839,0.67866,0.6069,0.66113,0.43056,1.23205,1.26611,1.30844,0.00055188,0.00055188,0.00055188
64,916.305,0.88485,0.79604,1.10064,0.76304,0.70363,0.75065,0.52814,1.10276,0.93628,1.19803,0.000537733,0.000537733,0.000537733
65,930.606,0.91015,0.8097,1.11931,0.73062,0.70233,0.73058,0.51053,1.08438,0.94422,1.19202,0.000523586,0.000523586,0.000523586
66,946.842,0.87095,0.77596,1.08465,0.74163,0.76698,0.78542,0.5256,1.11832,0.9403,1.2327,0.000509438,0.000509438,0.000509438
67,964.866,0.86765,0.76983,1.0884,0.71337,0.79709,0.79366,0.52618,1.12832,0.93245,1.24948,0.000495291,0.000495291,0.000495291
68,979.784,0.8675,0.76573,1.10572,0.7324,0.7447,0.74997,0.51404,1.11349,0.99951,1.25985,0.000481144,0.000481144,0.000481144
69,993.599,0.87468,0.76729,1.11289,0.73901,0.69226,0.70831,0.48227,1.14422,1.06132,1.24494,0.000466997,0.000466997,0.000466997
70,1007.25,0.8542,0.77186,1.09565,0.8034,0.68439,0.70504,0.44567,1.30789,1.08929,1.35951,0.00045285,0.00045285,0.00045285
71,1021.27,0.8694,0.74432,1.08474,0.83844,0.61916,0.74752,0.51132,1.14383,1.12091,1.23591,0.000438703,0.000438703,0.000438703
72,1035.04,0.85013,0.72199,1.08572,0.80285,0.67192,0.73809,0.51672,1.14365,1.03223,1.23721,0.000424556,0.000424556,0.000424556
73,1050,0.84336,0.71909,1.06912,0.80302,0.65106,0.72754,0.50903,1.11208,1.08952,1.22597,0.000410409,0.000410409,0.000410409
74,1064.06,0.85207,0.71741,1.07478,0.65654,0.71669,0.74146,0.51969,1.13111,1.1261,1.24796,0.000396262,0.000396262,0.000396262
75,1078.52,0.80717,0.67222,1.07363,0.70777,0.64686,0.70177,0.48409,1.21585,1.12284,1.29464,0.000382115,0.000382115,0.000382115
76,1093.07,0.81339,0.70486,1.0636,0.75722,0.78463,0.77027,0.51722,1.15345,0.92865,1.23844,0.000367967,0.000367967,0.000367967
77,1107.4,0.79716,0.6858,1.05688,0.73049,0.73032,0.74817,0.50403,1.13938,1.02115,1.21763,0.00035382,0.00035382,0.00035382
78,1121.42,0.82763,0.70212,1.08754,0.73335,0.5893,0.65084,0.44661,1.16087,1.23692,1.24126,0.000339673,0.000339673,0.000339673
79,1135.08,0.81714,0.68967,1.0656,0.56793,0.64336,0.61584,0.42516,1.23485,1.54632,1.32974,0.000325526,0.000325526,0.000325526
80,1148.84,0.79813,0.67811,1.05191,0.59053,0.6335,0.62002,0.41386,1.23853,1.38174,1.31619,0.000311379,0.000311379,0.000311379
81,1162.63,0.78151,0.65482,1.04613,0.74461,0.6313,0.68224,0.46167,1.20196,1.13948,1.29916,0.000297232,0.000297232,0.000297232
82,1176.41,0.8046,0.69932,1.0819,0.79882,0.71059,0.72967,0.50027,1.1414,1.04703,1.25793,0.000283085,0.000283085,0.000283085
83,1191.05,0.80662,0.69053,1.0711,0.79333,0.72446,0.77363,0.53726,1.14223,0.94159,1.26402,0.000268938,0.000268938,0.000268938
84,1204.99,0.75573,0.6414,1.0408,0.78821,0.73495,0.76192,0.52914,1.18695,1.00922,1.28262,0.000254791,0.000254791,0.000254791
85,1219.23,0.78099,0.66585,1.05427,0.74515,0.78148,0.76056,0.5268,1.16208,0.9901,1.26993,0.000240644,0.000240644,0.000240644
86,1233.29,0.78181,0.67982,1.06156,0.72772,0.71898,0.75925,0.52111,1.10452,1.04998,1.23593,0.000226497,0.000226497,0.000226497
87,1247.64,0.78942,0.67435,1.05543,0.71348,0.71654,0.7255,0.49794,1.14024,1.1151,1.24897,0.000212349,0.000212349,0.000212349
88,1261.91,0.75783,0.62978,1.04478,0.67541,0.70466,0.70514,0.48211,1.1704,1.19868,1.27819,0.000198202,0.000198202,0.000198202
89,1276.01,0.77882,0.64245,1.03523,0.6703,0.65318,0.65958,0.46348,1.18064,1.30769,1.29694,0.000184055,0.000184055,0.000184055
90,1290.12,0.79039,0.64142,1.05856,0.69477,0.67914,0.68639,0.47526,1.21268,1.25934,1.30991,0.000169908,0.000169908,0.000169908
91,1303.99,0.61309,0.52293,0.92968,0.77304,0.66836,0.73553,0.50202,1.18765,1.09407,1.28442,0.000155761,0.000155761,0.000155761
92,1318.6,0.59521,0.4623,0.90619,0.82696,0.70931,0.76628,0.50814,1.238,0.99005,1.33645,0.000141614,0.000141614,0.000141614
93,1332.42,0.56712,0.44707,0.91076,0.79265,0.69864,0.75555,0.51578,1.2043,1.01069,1.32636,0.000127467,0.000127467,0.000127467
94,1345.99,0.57079,0.43704,0.91181,0.68087,0.72152,0.7276,0.4971,1.21453,1.08113,1.33789,0.00011332,0.00011332,0.00011332
95,1359.82,0.56202,0.42489,0.90026,0.76193,0.70526,0.75207,0.51157,1.18391,1.00999,1.29222,9.91726e-05,9.91726e-05,9.91726e-05
96,1374.42,0.54533,0.41177,0.89269,0.72189,0.70202,0.73168,0.5047,1.17894,1.04398,1.30475,8.50255e-05,8.50255e-05,8.50255e-05
97,1388.38,0.58262,0.42275,0.90971,0.76561,0.64125,0.71688,0.48106,1.18959,1.1341,1.31923,7.08784e-05,7.08784e-05,7.08784e-05
98,1402.19,0.55095,0.41673,0.89165,0.72616,0.68328,0.69932,0.46311,1.19263,1.16393,1.32378,5.67313e-05,5.67313e-05,5.67313e-05
99,1415.9,0.5608,0.42357,0.9013,0.76377,0.67246,0.70304,0.46405,1.18262,1.13186,1.31096,4.25842e-05,4.25842e-05,4.25842e-05
100,1430.27,0.54058,0.41161,0.89674,0.78461,0.6734,0.71392,0.47484,1.17128,1.09149,1.29843,2.84371e-05,2.84371e-05,2.84371e-05
